_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
663004eb4247584f128e667b,Bola de basquete,esporte e lazer,36.87,2.4943211053,2021-12-29,Beatriz Moraes,MG,3,boleto,1,-18.1,-44.38
663004eb4247584f128e667c,Guitarra,instrumentos musicais,1171.37,59.9563676125,2021-12-29,Thiago Silva,MG,4,cartao_credito,1,-18.1,-44.38
663004eb4247584f128e667d,Bola de vôlei,esporte e lazer,59.77,3.4656985964,2021-12-29,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
663004eb4247584f128e667e,Bateria,instrumentos musicais,736.4,36.7955236779,2021-12-29,Mariana Ferreira,MS,5,cartao_credito,10,-20.51,-54.54
663004eb4247584f128e667f,Dashboards com Power BI,livros,49.8,0.0,2021-12-29,Isabella Pereira,RJ,1,cartao_credito,6,-22.25,-42.66
663004eb4247584f128e6680,Jogo de tabuleiro,brinquedos,181.1,7.2274692445,2021-12-29,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e6681,Fogão,eletrodomesticos,857.34,45.9339016839,2021-12-29,João Souza,CE,5,cartao_credito,6,-5.2,-39.53
663004eb4247584f128e6682,Geladeira,eletrodomesticos,2640.96,147.1688001091,2021-12-29,Lucas Oliveira,SP,4,cartao_credito,4,-22.19,-48.79
663004eb4247584f128e6683,Bola de basquete,esporte e lazer,78.18,4.4516266152,2022-12-29,João Souza,RS,2,cartao_credito,6,-30.17,-53.5
663004eb4247584f128e6684,Violão,instrumentos musicais,579.71,28.4522525647,2022-12-29,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e6685,Mochila,esporte e lazer,143.9,7.9453679994,2022-12-29,Lucas Oliveira,RJ,5,cartao_credito,1,-22.25,-42.66
663004eb4247584f128e6686,Jogo de copos,utilidades domesticas,45.28,0.0,2022-12-29,João Souza,SP,1,cartao_credito,8,-22.19,-48.79
663004eb4247584f128e6687,Panela de pressão,utilidades domesticas,127.15,13.0122903681,2022-12-29,Bruno Rodrigues,SP,3,boleto,1,-22.19,-48.79
663004eb4247584f128e6688,Mesa de jantar,moveis,283.51,12.6804936539,2022-12-29,Beatriz Moraes,MG,5,cupom,1,-18.1,-44.38
663004eb4247584f128e6689,Celular Plus X42,eletronicos,3377.55,177.4288155325,2022-12-29,Thiago Silva,DF,4,cartao_credito,1,-15.83,-47.86
663004eb4247584f128e668f,Bola de vôlei,esporte e lazer,79.83,5.1905551713,2021-01-30,Mariana Ferreira,ES,5,cartao_credito,3,-19.19,-40.34
663004eb4247584f128e6690,Violão,instrumentos musicais,318.98,14.5691644458,2021-01-30,Juliana Costa,PA,5,cupom,1,-3.79,-52.48
663004eb4247584f128e6691,Celular Plus X42,eletronicos,2600.35,138.9919191226,2021-01-30,Beatriz Moraes,PR,4,cartao_credito,3,-24.89,-51.55
663004eb4247584f128e6692,Secadora de roupas,eletrodomesticos,1689.22,90.229009053,2021-01-30,Camila Ribeiro,SP,4,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e6693,Blocos de montar,brinquedos,55.91,0.0,2021-01-30,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e6694,Micro-ondas,eletrodomesticos,554.75,29.8218944968,2021-01-30,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e6695,Poltrona,moveis,317.84,14.5084628754,2021-01-30,Larissa Alves,SP,5,cupom,1,-22.19,-48.79
663004eb4247584f128e6696,Celular Plus X42,eletronicos,3359.6,179.7770081419,2022-01-30,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
663004eb4247584f128e6697,Fone de ouvido,eletronicos,94.5,2.6162797722,2022-01-30,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
663004eb4247584f128e6698,TV Led UHD 4K,eletronicos,3900.49,205.2737973179,2022-01-30,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
663004eb4247584f128e6699,Blocos de montar,brinquedos,58.53,0.0,2022-01-30,Rafael Costa,MG,5,cartao_credito,2,-18.1,-44.38
663004eb4247584f128e669a,Poltrona,moveis,295.83,16.6404726989,2022-01-30,Camila Ribeiro,SP,3,boleto,1,-22.19,-48.79
663004eb4247584f128e669b,Bicicleta,esporte e lazer,305.94,13.8748236754,2022-01-30,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e669c,TV Led UHD 4K,eletronicos,3635.78,191.1787861724,2022-01-30,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e669d,Xadrez de madeira,brinquedos,34.56,2.3713205547,2022-01-30,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e669e,Fone de ouvido,eletronicos,110.04,6.142424864,2022-01-30,Bianca Santos,SP,1,boleto,1,-22.19,-48.79
663004eb4247584f128e669f,Modelagem preditiva,livros,100.54,13.1554621527,2022-01-30,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
663004eb4247584f128e66a0,Mesa de jantar,moveis,488.14,23.5764255442,2022-01-30,Bianca Santos,PR,5,cartao_credito,1,-24.89,-51.55
663004eb4247584f128e66a1,Jogo de tabuleiro,brinquedos,221.42,18.1695632444,2023-01-30,Beatriz Moraes,ES,1,cartao_credito,1,-19.19,-40.34
663004eb4247584f128e66a2,Blocos de montar,brinquedos,50.78,3.6437300654,2023-01-30,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
663004eb4247584f128e66a3,Copo térmico,esporte e lazer,46.06,3.3924042651,2023-01-30,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e66a4,Fone de ouvido,eletronicos,129.93,7.8067967931,2023-01-30,João Souza,SP,5,cupom,1,-22.19,-48.79
663004eb4247584f128e66a5,Jogo de panelas,utilidades domesticas,138.56,8.2663183306,2023-01-30,João Souza,SP,5,cupom,1,-22.19,-48.79
663004eb4247584f128e66a6,Cômoda,moveis,391.32,18.4210518179,2023-01-30,Bruno Rodrigues,MG,4,cartao_credito,10,-18.1,-44.38
663004eb4247584f128e66a7,Guitarra,instrumentos musicais,923.97,49.8856349758,2023-01-30,Rafael Costa,SP,1,boleto,1,-22.19,-48.79
663004eb4247584f128e66ae,Sofá retrátil,moveis,940.84,50.3856763857,2021-03-30,Thiago Silva,SC,5,cartao_credito,2,-27.45,-50.95
663004eb4247584f128e66af,Mesa de centro,moveis,271.03,12.0159711987,2021-03-30,Bianca Santos,RJ,5,boleto,1,-22.25,-42.66
663004eb4247584f128e66b0,Boneca bebê,brinquedos,76.09,4.3346894993,2021-03-30,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e66b1,Micro-ondas,eletrodomesticos,474.55,26.9211542143,2021-03-30,Lucas Oliveira,RO,5,cartao_credito,1,-10.83,-63.34
663004eb4247584f128e66b2,Lava louças,eletrodomesticos,1361.35,73.0188965348,2022-03-30,Felipe Santos,RS,5,cartao_credito,1,-30.17,-53.5
663004eb4247584f128e66b3,Sofá retrátil,moveis,958.4,48.6163558123,2022-03-30,Thiago Silva,SP,5,cartao_credito,10,-22.19,-48.79
663004eb4247584f128e66b4,Jogo de panelas,utilidades domesticas,119.72,6.6635066461,2022-03-30,Rafael Costa,SP,5,cartao_credito,10,-22.19,-48.79
663004eb4247584f128e66b5,Modelagem preditiva,livros,93.04,5.4852046232,2022-03-30,Juliana Costa,RJ,4,cartao_credito,2,-22.25,-42.66
663004eb4247584f128e66b6,Jogo de panelas,utilidades domesticas,116.7,6.5027007315,2022-03-30,Bianca Santos,SC,4,boleto,1,-27.45,-50.95
663004eb4247584f128e66b7,Celular Plus X42,eletronicos,3270.51,181.9428695945,2022-03-30,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
663004eb4247584f128e66b8,Dinossauro Rex,brinquedos,21.0,1.6492913487,2023-03-30,Mariana Ferreira,MG,5,cartao_credito,2,-18.1,-44.38
663004eb4247584f128e66b9,Copo térmico,esporte e lazer,35.68,0.0,2023-03-30,Isabella Pereira,PR,5,cartao_credito,1,-24.89,-51.55
663004eb4247584f128e66ba,Celular Plus X42,eletronicos,2626.51,137.438194964,2023-03-30,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e66bb,Copo térmico,esporte e lazer,35.98,3.3149421042,2023-03-30,Thiago Silva,SP,3,cartao_credito,7,-22.19,-48.79
663004eb4247584f128e66bc,Lava louças,eletrodomesticos,1548.87,82.9989328633,2023-03-30,Camila Ribeiro,SP,5,cupom,1,-22.19,-48.79
663004eb4247584f128e66bd,Cama box,moveis,748.63,37.4467343851,2023-03-30,Pedro Gomes,SP,5,cartao_credito,10,-22.19,-48.79
663004eb4247584f128e66be,Micro-ondas,eletrodomesticos,858.16,43.2788773747,2023-03-30,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
663004eb4247584f128e66bf,Cômoda,moveis,358.97,20.7668669256,2023-03-30,Pedro Gomes,RS,4,cartao_credito,1,-30.17,-53.5
663004eb4247584f128e66c0,Smartwatch,eletronicos,241.36,10.4361329581,2023-03-30,Isabella Pereira,RS,2,cartao_credito,1,-30.17,-53.5
663004eb4247584f128e66c1,Bola de basquete,esporte e lazer,39.87,3.0113727299,2023-03-30,Beatriz Moraes,MG,5,boleto,1,-18.1,-44.38
663004eb4247584f128e66cf,Iniciando em programação,livros,88.55,5.246125631,2021-04-30,Rafael Costa,RN,1,cartao_credito,6,-5.81,-36.59
663004eb4247584f128e66d0,Cadeira de escritório,moveis,629.52,31.1044852161,2021-04-30,Larissa Alves,CE,5,cartao_credito,7,-5.2,-39.53
663004eb4247584f128e66d1,Tablet ABXY,eletronicos,1414.57,78.4854132251,2021-04-30,Camila Ribeiro,RJ,5,cartao_credito,5,-22.25,-42.66
663004eb4247584f128e66d2,Cama box,moveis,842.74,45.404474223,2021-04-30,Bianca Santos,SP,3,cartao_credito,2,-22.19,-48.79
663004eb4247584f128e66d3,Iniciando em programação,livros,50.01,4.315676402,2021-04-30,João Souza,SP,5,boleto,1,-22.19,-48.79
663004eb4247584f128e66d4,TV Led UHD 4K,eletronicos,3428.13,183.426024476,2022-04-30,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
663004eb4247584f128e66d5,Faqueiro,utilidades domesticas,47.55,0.0,2022-04-30,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
663004eb4247584f128e66d6,Sofá retrátil,moveis,828.2,41.6835975064,2022-04-30,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e66d7,Cama box,moveis,537.42,26.2004372901,2022-04-30,Larissa Alves,SP,5,cartao_credito,5,-22.19,-48.79
663004eb4247584f128e66d8,Celular Plus X42,eletronicos,2549.42,133.3333843818,2022-04-30,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
663004eb4247584f128e66d9,Impressora,eletronicos,416.25,25.3278765747,2022-04-30,Pedro Gomes,RJ,4,cartao_credito,8,-22.25,-42.66
663004eb4247584f128e66da,Blocos de montar,brinquedos,50.35,3.3679981774,2022-04-30,Isabella Pereira,RJ,5,cartao_credito,1,-22.25,-42.66
663004eb4247584f128e66db,Guarda roupas,moveis,697.39,37.4226962815,2022-04-30,Felipe Santos,MG,4,boleto,1,-18.1,-44.38
663004eb4247584f128e66e4,Headset,eletronicos,248.48,13.5139383806,2021-05-30,Bruno Rodrigues,SC,1,boleto,1,-27.45,-50.95
663004eb4247584f128e66e5,Fone de ouvido,eletronicos,87.3,4.9315882751,2021-05-30,Larissa Alves,MS,1,cartao_credito,2,-20.51,-54.54
663004eb4247584f128e66e6,Xadrez de madeira,brinquedos,39.73,0.0,2021-05-30,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
663004eb4247584f128e66e7,Kit banquetas,moveis,336.72,18.2181038225,2021-05-30,Larissa Alves,RS,5,cartao_credito,1,-30.17,-53.5
663004eb4247584f128e66e8,Cadeira de escritório,moveis,592.76,39.1182670244,2021-05-30,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
663004eb4247584f128e66e9,Kit banquetas,moveis,415.93,22.4357980269,2021-05-30,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
663004eb4247584f128e66ea,Kit banquetas,moveis,426.18,28.9347382651,2021-05-30,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e66eb,Jogo de tabuleiro,brinquedos,156.21,5.9021516236,2021-05-30,Larissa Alves,RN,5,cartao_credito,5,-5.81,-36.59
663004eb4247584f128e66ec,Fogão,eletrodomesticos,1303.92,70.8289326288,2022-05-30,Rafael Costa,SP,3,cartao_credito,3,-22.19,-48.79
663004eb4247584f128e66ed,Carrinho controle remoto,brinquedos,80.55,1.8734842395,2022-05-30,Pedro Gomes,SP,4,cartao_credito,4,-22.19,-48.79
663004eb4247584f128e66ee,Violão,instrumentos musicais,297.01,16.3459934991,2022-05-30,João Souza,RJ,5,cartao_credito,3,-22.25,-42.66
663004eb4247584f128e66ef,Carrinho controle remoto,brinquedos,77.57,5.0187843131,2022-05-30,Bianca Santos,MG,5,cartao_credito,7,-18.1,-44.38
663004eb4247584f128e66f0,Iniciando em programação,livros,44.3,0.0,2022-05-30,Felipe Santos,CE,5,boleto,1,-5.2,-39.53
663004eb4247584f128e66fa,Faqueiro,utilidades domesticas,50.64,3.5848428294,2021-06-30,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e66fb,Smartwatch,eletronicos,163.89,10.1257647993,2021-06-30,Bianca Santos,SC,5,boleto,1,-27.45,-50.95
663004eb4247584f128e66fc,Jogo de panelas,utilidades domesticas,166.35,6.4420761184,2021-06-30,Rafael Costa,SP,3,cartao_credito,2,-22.19,-48.79
663004eb4247584f128e66fd,Copo térmico,esporte e lazer,38.42,2.9341645921,2021-06-30,João Souza,GO,1,cartao_credito,1,-15.98,-49.86
663004eb4247584f128e66fe,TV Led UHD 4K,eletronicos,3914.97,206.0448137562,2021-06-30,Camila Ribeiro,SP,4,cartao_credito,4,-22.19,-48.79
663004eb4247584f128e66ff,Dashboards com Power BI,livros,35.61,0.0,2021-06-30,Thiago Silva,RJ,5,cartao_credito,6,-22.25,-42.66
663004eb4247584f128e6700,Iniciando em programação,livros,60.5,3.5045689003,2021-06-30,Felipe Santos,PA,4,cartao_credito,1,-3.79,-52.48
663004eb4247584f128e6701,Corda de pular,esporte e lazer,28.76,0.0,2021-06-30,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
663004eb4247584f128e6702,Mesa de jantar,moveis,305.53,13.8529924088,2021-06-30,Felipe Santos,MG,4,cartao_credito,4,-18.1,-44.38
663004eb4247584f128e6703,Jogo de copos,utilidades domesticas,34.0,2.6988128893,2021-06-30,Isabella Pereira,MG,5,cartao_credito,4,-18.1,-44.38
663004eb4247584f128e6704,Celular ABXY,eletronicos,1198.54,61.4030883742,2021-06-30,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e6705,Cama king,moveis,1284.19,65.9636932044,2021-06-30,Mariana Ferreira,RJ,5,boleto,1,-22.25,-42.66
663004eb4247584f128e6706,Xadrez de madeira,brinquedos,41.08,2.4705123235,2022-06-30,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e6707,Mesa de centro,moveis,209.93,8.7625800122,2022-06-30,João Souza,MG,5,cartao_credito,8,-18.1,-44.38
663004eb4247584f128e6708,Kit banquetas,moveis,402.3,22.3096798942,2022-06-30,Pedro Gomes,SC,5,cartao_credito,1,-27.45,-50.95
663004eb4247584f128e6709,Jogo de panelas,utilidades domesticas,157.33,8.908453713,2022-06-30,Felipe Santos,MG,3,cartao_credito,8,-18.1,-44.38
663004eb4247584f128e670a,Fogão,eletrodomesticos,1135.95,61.3743352788,2022-06-30,Thiago Silva,SP,5,cartao_credito,6,-22.19,-48.79
663004eb4247584f128e6712,Copo térmico,esporte e lazer,57.09,0.0,2021-07-30,Beatriz Moraes,RJ,5,cupom,1,-22.25,-42.66
663004eb4247584f128e6713,Fogão,eletrodomesticos,1215.85,62.3247937988,2021-07-30,Lucas Oliveira,AL,2,cartao_credito,10,-9.62,-36.82
663004eb4247584f128e6714,Secadora de roupas,eletrodomesticos,1918.43,102.4337519968,2021-07-30,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e6715,Sofá retrátil,moveis,860.17,43.3859038278,2021-07-30,Isabella Pereira,BA,2,cartao_credito,7,-13.29,-41.71
663004eb4247584f128e6716,Cama king,moveis,576.49,31.5847733603,2021-07-30,João Souza,MA,3,cartao_credito,5,-5.42,-45.44
663004eb4247584f128e6717,Lavadora de roupas,eletrodomesticos,1602.78,85.6263390994,2022-07-30,Bianca Santos,RJ,5,cartao_credito,3,-22.25,-42.66
663004eb4247584f128e6718,Kit banquetas,moveis,424.79,28.9984039254,2022-07-30,Mariana Ferreira,SP,4,cartao_credito,2,-22.19,-48.79
663004eb4247584f128e6719,Iniciando em programação,livros,57.45,3.9474548422,2022-07-30,Mariana Ferreira,SP,5,cartao_credito,4,-22.19,-48.79
663004eb4247584f128e671a,Boneca bebê,brinquedos,66.89,4.092795793,2022-07-30,Rafael Costa,CE,5,cartao_credito,3,-5.2,-39.53
663004eb4247584f128e6721,TV Led UHD 4K,eletronicos,3000.02,157.3264787951,2021-08-30,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
663004eb4247584f128e6722,Micro-ondas,eletrodomesticos,494.24,27.2052083015,2021-08-30,Lucas Oliveira,SP,5,cartao_credito,8,-22.19,-48.79
663004eb4247584f128e6723,Dinossauro Rex,brinquedos,24.65,2.2009535178,2021-08-30,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e6724,Secadora de roupas,eletrodomesticos,1623.78,84.0458390806,2021-08-30,Bianca Santos,RN,5,cartao_credito,1,-5.81,-36.59
663004eb4247584f128e6725,Corda de pular,esporte e lazer,11.49,6.8537433201,2021-08-30,Thiago Silva,SP,5,cartao_credito,3,-22.19,-48.79
663004eb4247584f128e6726,Lavadora de roupas,eletrodomesticos,1918.21,102.4220376587,2021-08-30,Mariana Ferreira,PE,4,cartao_credito,1,-8.38,-37.86
663004eb4247584f128e6727,Corda de pular,esporte e lazer,22.77,1.4955599074,2021-08-30,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
663004eb4247584f128e6728,Geladeira,eletrodomesticos,3162.52,168.9257803883,2021-08-30,Beatriz Moraes,RJ,5,cartao_credito,10,-22.25,-42.66
663004eb4247584f128e6729,Ciência de dados com python,livros,62.49,0.0,2022-08-30,Isabella Pereira,RJ,1,cartao_credito,2,-22.25,-42.66
663004eb4247584f128e672a,Poltrona,moveis,304.37,16.4899127409,2022-08-30,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
663004eb4247584f128e672b,Jogo de panelas,utilidades domesticas,131.01,16.5568319032,2022-08-30,Isabella Pereira,RJ,5,cartao_credito,2,-22.25,-42.66
663004eb4247584f128e672c,Cama box,moveis,525.12,37.8183533529,2022-08-30,Isabella Pereira,RJ,5,cartao_credito,6,-22.25,-42.66
663004eb4247584f128e672d,Bola de basquete,esporte e lazer,32.52,0.0,2022-08-30,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
663004eb4247584f128e672e,Geladeira,eletrodomesticos,2423.51,129.9330317785,2022-08-30,Isabella Pereira,SP,3,cartao_credito,4,-22.19,-48.79
663004eb4247584f128e672f,Jogo de panelas,utilidades domesticas,117.98,3.8665191349,2022-08-30,Lucas Oliveira,SP,4,cartao_credito,2,-22.19,-48.79
663004eb4247584f128e6730,Carrinho controle remoto,brinquedos,89.83,5.3142817802,2022-08-30,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e6731,Mochila,esporte e lazer,144.04,8.2008011947,2022-08-30,Larissa Alves,RJ,3,cartao_credito,1,-22.25,-42.66
663004eb4247584f128e6732,Violão,instrumentos musicais,473.4,22.7915648881,2022-08-30,Camila Ribeiro,RS,5,cartao_credito,4,-30.17,-53.5
663004eb4247584f128e6733,Bola de basquete,esporte e lazer,31.79,0.0,2022-08-30,Bruno Rodrigues,PA,1,cartao_credito,2,-3.79,-52.48
663004eb4247584f128e673b,Jogo de copos,utilidades domesticas,52.81,3.1007504384,2021-09-30,Felipe Santos,ES,2,boleto,1,-19.19,-40.34
663004eb4247584f128e673c,Guitarra,instrumentos musicais,1278.75,68.6206950289,2021-09-30,Thiago Silva,RJ,1,cartao_credito,1,-22.25,-42.66
663004eb4247584f128e673d,Cômoda,moveis,346.21,16.0190800269,2021-09-30,Camila Ribeiro,MG,5,cartao_debito,1,-18.1,-44.38
663004eb4247584f128e673e,Xadrez de madeira,brinquedos,46.72,2.7708253561,2021-09-30,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e673f,Panela de pressão,utilidades domesticas,120.72,6.9590813506,2021-09-30,Larissa Alves,SP,2,cartao_credito,2,-22.19,-48.79
663004eb4247584f128e6740,Xadrez de madeira,brinquedos,48.65,3.2774782917,2021-09-30,Larissa Alves,MS,5,cartao_credito,4,-20.51,-54.54
663004eb4247584f128e6741,Micro-ondas,eletrodomesticos,963.53,48.8895128792,2021-09-30,Bruno Rodrigues,GO,5,boleto,1,-15.98,-49.86
663004eb4247584f128e6742,Jogo de tabuleiro,brinquedos,240.93,13.3599022104,2021-09-30,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e6743,Poltrona,moveis,254.47,13.8385387637,2021-09-30,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e6744,Kit banquetas,moveis,431.26,23.494402121,2021-09-30,Felipe Santos,SP,4,cartao_credito,5,-22.19,-48.79
663004eb4247584f128e6745,Lava louças,eletrodomesticos,1545.96,82.6064959404,2021-09-30,Thiago Silva,SP,5,cartao_credito,6,-22.19,-48.79
663004eb4247584f128e6746,Iniciando em programação,livros,81.41,10.714451951,2022-09-30,Thiago Silva,ES,1,cartao_credito,10,-19.19,-40.34
663004eb4247584f128e6747,Lava louças,eletrodomesticos,1861.82,96.7207529602,2022-09-30,Felipe Santos,RS,5,boleto,1,-30.17,-53.5
663004eb4247584f128e6748,Geladeira,eletrodomesticos,1977.1,102.8590661514,2022-09-30,Lucas Oliveira,CE,3,cartao_credito,9,-5.2,-39.53
663004eb4247584f128e6749,Corda de pular,esporte e lazer,15.01,1.330341869,2022-09-30,Thiago Silva,CE,1,cartao_credito,2,-5.2,-39.53
663004eb4247584f128e674a,Blocos de montar,brinquedos,32.21,0.0,2022-09-30,Isabella Pereira,GO,5,cartao_credito,1,-15.98,-49.86
663004eb4247584f128e674b,Assistente virtual,eletronicos,283.23,12.6655844962,2022-09-30,Thiago Silva,AL,1,cartao_credito,6,-9.62,-36.82
663004eb4247584f128e674c,Xadrez de madeira,brinquedos,37.73,0.0,2022-09-30,Juliana Costa,RN,3,cartao_credito,1,-5.81,-36.59
663004eb4247584f128e674d,Bola de basquete,esporte e lazer,81.12,5.2592437904,2022-09-30,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e674e,Mesa de jantar,moveis,489.48,27.0031852787,2022-09-30,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
663004eb4247584f128e674f,Poltrona,moveis,343.84,15.8928846569,2022-09-30,Felipe Santos,SP,5,cartao_credito,6,-22.19,-48.79
663004eb4247584f128e6750,Bola de basquete,esporte e lazer,82.56,4.6791975349,2022-09-30,Pedro Gomes,RJ,5,cartao_credito,1,-22.25,-42.66
663004eb4247584f128e6751,Bateria,instrumentos musicais,685.95,34.1092129519,2022-09-30,Juliana Costa,SP,2,cartao_credito,2,-22.19,-48.79
663004eb4247584f128e6752,Xadrez de madeira,brinquedos,27.76,0.0,2022-09-30,Pedro Gomes,SP,4,cupom,1,-22.19,-48.79
663004eb4247584f128e6753,Corda de pular,esporte e lazer,26.34,2.3423735908,2022-09-30,Bruno Rodrigues,SP,5,cartao_debito,1,-22.19,-48.79
663004eb4247584f128e6754,Modelagem preditiva,livros,60.24,3.4907246825,2022-09-30,Beatriz Moraes,SC,4,cartao_credito,1,-27.45,-50.95
663004eb4247584f128e6758,Bola de vôlei,esporte e lazer,53.23,5.9981536854,2021-10-30,João Souza,SP,5,cartao_credito,2,-22.19,-48.79
663004eb4247584f128e6759,Iniciando em programação,livros,76.39,10.3094730747,2021-10-30,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
663004eb4247584f128e675a,Geladeira,eletrodomesticos,2856.94,152.6545646963,2021-10-30,Camila Ribeiro,RJ,1,cartao_credito,4,-22.25,-42.66
663004eb4247584f128e675b,Lava louças,eletrodomesticos,2066.27,107.6071003921,2021-10-30,João Souza,MG,4,cupom,1,-18.1,-44.38
663004eb4247584f128e675c,Ciência de dados com python,livros,67.91,1.2004422657,2021-10-30,Lucas Oliveira,SP,1,cartao_credito,3,-22.19,-48.79
663004eb4247584f128e675d,Guarda roupas,moveis,601.39,29.6066473425,2021-10-30,Bruno Rodrigues,ES,5,cupom,1,-19.19,-40.34
663004eb4247584f128e675e,Bola de basquete,esporte e lazer,61.14,10.811101352,2021-10-30,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e675f,Dashboards com Power BI,livros,46.14,0.0,2021-10-30,Camila Ribeiro,SP,4,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e6760,Tablet ABXY,eletronicos,1204.87,61.740141831,2021-10-30,Camila Ribeiro,RS,4,boleto,1,-30.17,-53.5
663004eb4247584f128e6761,Impressora,eletronicos,321.09,14.681515598,2021-10-30,João Souza,SP,1,boleto,1,-22.19,-48.79
663004eb4247584f128e6762,Bola de basquete,esporte e lazer,40.8,5.3362935799,2021-10-30,Bruno Rodrigues,AL,2,cartao_credito,5,-9.62,-36.82
663004eb4247584f128e6763,Kit banquetas,moveis,351.7,16.3114060108,2022-10-30,Beatriz Moraes,RS,4,cartao_credito,1,-30.17,-53.5
663004eb4247584f128e6764,Fone de ouvido,eletronicos,179.82,7.1593130952,2022-10-30,Bianca Santos,SP,5,cartao_credito,4,-22.19,-48.79
663004eb4247584f128e6765,Dinossauro Rex,brinquedos,20.34,1.3661697178,2022-10-30,Thiago Silva,DF,5,cartao_credito,1,-15.83,-47.86
663004eb4247584f128e6766,Geladeira,eletrodomesticos,3325.93,181.5758054717,2022-10-30,Isabella Pereira,SP,3,cartao_credito,4,-22.19,-48.79
663004eb4247584f128e6767,Bateria,instrumentos musicais,601.83,32.5767414775,2022-10-30,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
663004eb4247584f128e6768,Mochila,esporte e lazer,141.95,19.2044386607,2022-10-30,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
663004eb4247584f128e6769,Cômoda,moveis,325.24,18.7171668933,2022-10-30,Felipe Santos,SC,3,cartao_credito,4,-27.45,-50.95
663004eb4247584f128e676a,Iniciando em programação,livros,77.69,1.7211978435,2022-10-30,Camila Ribeiro,RJ,5,cartao_credito,5,-22.25,-42.66
663004eb4247584f128e676b,Cubo mágico 8x8,brinquedos,13.91,1.2717701782,2022-10-30,Isabella Pereira,SP,4,cartao_credito,3,-22.19,-48.79
663004eb4247584f128e676c,Cama king,moveis,770.48,41.5568466102,2022-10-30,Felipe Santos,SP,5,cartao_credito,10,-22.19,-48.79
